country,points,price
US,88,18.0
US,88,32.0
New Zealand,88,22.0
Chile,88,15.0
New Zealand,88,26.0
US,88,15.0
France,88,15.0
France,88,15.0
US,88,30.0
US,88,35.0
US,88,24.0
US,88,13.0
Italy,88,27.0
US,88,20.0
US,88,25.0
Italy,88,
Italy,88,
US,88,25.0
Austria,88,29.0
US,88,30.0
US,88,17.0
Italy,88,32.0
US,88,38.0
New Zealand,88,19.0
US,88,40.0
Chile,88,45.0
Italy,88,16.0
US,88,25.0
France,86,13.0
France,86,16.0
US,86,10.0
US,86,13.0
Italy,86,
France,86,20.0
Argentina,86,22.0
Italy,86,20.0
France,86,46.0
New Zealand,86,22.0
US,86,25.0
US,86,40.0
Argentina,86,10.0
US,86,12.0
Canada,86,28.0
US,86,9.0
US,86,79.0
Italy,86,16.0
New Zealand,86,18.0
US,86,38.0
New Zealand,86,13.0
US,86,20.0
Spain,86,20.0
US,86,17.0
Italy,86,18.0
US,86,28.0
US,86,25.0
Canada,86,45.0
US,86,28.0
US,86,28.0
New Zealand,92,63.0
US,92,75.0
US,92,42.0
US,92,35.0
US,92,49.0
US,92,55.0
US,92,38.0
Spain,92,37.0
Spain,92,25.0
US,91,35.0
US,91,45.0
US,91,42.0
US,91,65.0
US,91,21.0
Austria,91,32.0
Austria,91,16.0
Austria,91,20.0
US,91,65.0
Argentina,91,49.0
US,91,38.0
Austria,91,20.0
US,91,33.0
Italy,91,33.0
US,91,44.0
Austria,91,23.0
Austria,91,23.0
Austria,91,16.0
Italy,91,28.0
Italy,91,40.0
US,91,90.0
Italy,94,55.0
US,94,50.0
US,94,25.0
US,94,40.0
Austria,94,46.0
US,94,150.0
France,94,45.0
France,94,20.0
France,94,42.0
US,94,75.0
US,94,150.0
Chile,93,54.0
US,93,48.0
Austria,93,39.0
France,93,
France,93,
France,93,27.0
Austria,93,50.0
US,93,42.0
France,93,
France,93,50.0
Austria,93,30.0
France,93,38.0
France,93,30.0
France,93,27.0
France,93,
France,93,30.0
Austria,93,50.0
US,93,38.0
US,93,20.0
France,89,
France,89,45.0
France,89,50.0
France,89,45.0
France,89,110.0
France,89,42.0
France,89,35.0
France,89,21.0
France,89,
France,89,25.0
US,89,30.0
Italy,89,40.0
US,89,27.0
Italy,89,37.0
Chile,89,29.0
Italy,89,18.0
US,89,22.0
US,89,32.0
New Zealand,89,14.0
France,89,
France,89,50.0
France,89,
Austria,89,25.0
US,89,33.0
Austria,89,30.0
Austria,89,29.0
Austria,89,29.0
Austria,89,29.0
US,89,65.0
France,89,45.0
US,88,59.0
Spain,88,17.0
US,88,40.0
US,88,22.0
US,88,16.0
US,88,19.0
France,88,10.0
France,88,14.0
Spain,88,21.0
US,88,29.0
Italy,88,72.0
Italy,88,
Italy,88,70.0
Italy,88,75.0
France,88,32.0
France,88,15.0
France,88,14.0
France,88,14.0
France,88,14.0
France,88,15.0
France,88,11.0
France,88,16.0
US,88,16.0
Spain,88,50.0
US,88,15.0
France,88,12.0
France,88,
US,88,35.0
Italy,88,55.0
Austria,88,25.0
Chile,85,15.0
US,85,31.0
Chile,85,26.0
US,85,14.0
US,85,10.0
Portugal,85,10.0
France,85,12.0
Spain,85,11.0
US,85,17.0
US,85,30.0
Spain,85,16.0
Greece,85,13.0
France,85,9.0
Chile,85,12.0
France,85,
Spain,85,15.0
France,85,10.0
France,85,18.0
France,85,14.0
France,85,
Chile,85,13.0
Spain,85,13.0
France,85,20.0
France,85,15.0
France,85,11.0
France,85,11.0
US,85,49.0
US,85,15.0
Chile,85,12.0
Chile,85,13.0
Portugal,85,8.0
Portugal,85,
Italy,85,25.0
Portugal,85,15.0
France,85,10.0
France,85,10.0
France,85,20.0
US,85,4.0
Portugal,85,10.0
Italy,85,26.0
US,85,14.0
US,85,
France,85,14.0
US,85,10.0
France,85,13.0
Portugal,85,12.0
US,85,20.0
US,85,12.0
Chile,85,21.0
Chile,85,13.0
France,85,15.0
Portugal,85,13.0
US,85,9.0
US,85,12.0
Chile,85,13.0
Chile,85,13.0
Chile,85,10.0
France,85,12.0
Spain,85,10.0
Spain,85,12.0
France,90,
France,90,56.0
France,90,23.0
US,90,50.0
Spain,90,29.0
US,90,22.0
France,90,75.0
France,90,31.0
US,90,22.0
US,90,45.0
US,90,38.0
Spain,90,60.0
US,90,50.0
US,90,28.0
France,90,25.0
US,90,42.0
US,90,25.0
France,90,48.0
US,90,30.0
Italy,90,45.0
Italy,90,45.0
Spain,90,12.0
US,90,25.0
France,90,50.0
France,90,23.0
France,90,80.0
France,90,37.0
France,90,80.0
France,90,35.0
France,90,25.0
US,92,18.0
US,92,40.0
US,92,48.0
US,92,18.0
US,92,49.0
France,92,38.0
US,92,90.0
Portugal,92,
US,92,40.0
US,92,48.0
US,92,100.0
Spain,92,135.0
US,92,32.0
US,92,25.0
France,91,31.0
US,91,45.0
Argentina,91,34.0
US,91,30.0
US,91,40.0
New Zealand,91,30.0
US,91,
US,91,35.0
Italy,91,70.0
Italy,91,70.0
Italy,91,35.0
Spain,91,70.0
Portugal,91,50.0
US,91,35.0
Spain,91,26.0
Portugal,91,19.0
Spain,86,28.0
US,86,18.0
Portugal,86,15.0
France,86,34.0
US,86,65.0
Spain,86,10.0
US,86,14.0
US,86,48.0
Spain,86,18.0
Spain,86,26.0
Italy,86,60.0
US,86,34.0
Spain,86,9.0
US,86,16.0
Spain,86,10.0
Spain,86,38.0
France,86,23.0
France,86,19.0
France,86,21.0
US,86,30.0
US,86,20.0
US,86,37.0
France,86,28.0
Argentina,86,15.0
Italy,86,16.0
US,86,23.0
US,86,20.0
Portugal,87,14.0
Portugal,87,11.0
France,87,20.0
US,87,34.0
US,87,36.0
US,87,18.0
US,87,16.0
Italy,87,10.0
US,87,30.0
France,87,17.0
US,87,25.0
France,87,13.0
Italy,87,40.0
Italy,87,26.0
US,87,32.0
France,87,24.0
France,87,25.0
France,87,29.0
France,87,10.0
Italy,87,15.0
France,87,22.0
France,87,14.0
Argentina,87,10.0
Portugal,87,12.0
France,87,16.0
France,87,16.0
France,87,30.0
Italy,87,14.0
Portugal,87,23.0
US,87,19.0
US,88,64.0
US,88,14.0
Italy,88,16.0
South Africa,88,23.0
Canada,88,20.0
Italy,88,40.0
Chile,88,14.0
Italy,88,15.0
US,88,40.0
Chile,88,15.0
Italy,88,45.0
Italy,88,99.0
France,88,
Italy,88,18.0
US,88,20.0
US,88,45.0
US,88,40.0
US,88,25.0
Italy,88,125.0
Italy,88,25.0
Austria,88,33.0
US,88,19.0
US,88,45.0
Canada,88,24.0
US,88,28.0
Italy,88,24.0
Italy,88,13.0
Italy,88,38.0
Italy,88,50.0
Italy,88,15.0
Italy,87,42.0
Italy,87,42.0
France,87,30.0
France,87,18.0
France,87,25.0
US,87,29.0
US,87,16.0
US,87,34.0
Italy,87,13.0
France,87,12.0
Italy,87,21.0
Chile,87,12.0
US,87,15.0
US,87,24.0
US,87,28.0
US,87,24.0
Italy,87,18.0
Chile,87,20.0
US,87,13.0
Chile,87,20.0
US,87,29.0
Italy,87,13.0
Italy,87,20.0
Italy,87,24.0
Chile,87,15.0
Italy,87,
Italy,87,18.0
Italy,87,24.0
Italy,87,
France,87,16.0
France,92,30.0
France,92,35.0
France,92,45.0
France,92,
France,92,
France,92,
US,92,85.0
Italy,92,25.0
US,92,25.0
US,92,75.0
US,92,58.0
US,92,36.0
Austria,92,30.0
Austria,92,39.0
Austria,92,45.0
US,92,48.0
New Zealand,92,52.0
Italy,92,35.0
New Zealand,92,39.0
Austria,92,70.0
US,92,34.0
Italy,92,33.0
US,92,42.0
US,92,68.0
US,92,70.0
Austria,92,53.0
Austria,92,34.0
Italy,88,
Chile,88,13.0
Italy,88,25.0
Chile,88,26.0
Italy,88,24.0
Italy,88,70.0
Chile,88,55.0
US,88,26.0
US,87,40.0
France,87,
US,87,25.0
US,87,10.0
US,87,19.0
US,87,28.0
Italy,87,45.0
US,87,20.0
Germany,87,33.0
US,87,15.0
Italy,87,
US,87,13.0
US,87,18.0
Italy,87,26.0
France,87,
France,87,22.0
France,87,12.0
France,87,19.0
France,87,17.0
US,87,25.0
US,87,18.0
US,87,20.0
France,87,25.0
France,87,14.0
Italy,87,12.0
US,87,12.0
Italy,87,21.0
France,87,13.0
US,87,32.0
US,87,30.0
New Zealand,87,16.0
France,87,12.0
France,87,20.0
US,87,38.0
Austria,87,
Austria,87,22.0
Italy,87,20.0
Argentina,83,18.0
Argentina,83,13.0
Argentina,83,12.0
US,83,28.0
Argentina,82,16.0
US,82,39.0
US,82,26.0
Greece,82,10.0
Argentina,82,29.0
Greece,82,15.0
US,82,13.0
US,82,14.0
US,82,17.0
US,82,18.0
Argentina,82,10.0
US,82,15.0
Argentina,82,22.0
US,82,11.0
Argentina,82,18.0
US,86,33.0
US,86,28.0
Italy,86,15.0
Greece,86,13.0
US,86,35.0
US,86,15.0
Chile,86,20.0
US,86,35.0
Chile,86,23.0
US,86,40.0
France,86,
France,86,18.0
Italy,86,15.0
Italy,86,14.0
US,86,28.0
Chile,86,20.0
Austria,86,
US,86,13.0
US,86,40.0
US,86,26.0
Italy,86,14.0
Italy,86,15.0
France,86,20.0
Italy,86,15.0
Italy,86,30.0
Italy,86,20.0
US,86,39.0
US,86,34.0
US,86,16.0
South Africa,86,18.0
France,92,
France,92,
France,92,
Italy,92,120.0
Germany,92,48.0
US,92,49.0
US,92,54.0
Italy,91,60.0
US,91,24.0
Austria,91,50.0
US,91,23.0
US,91,45.0
Italy,91,130.0
France,91,
France,91,
France,91,
France,91,
France,91,
Italy,91,52.0
Italy,91,64.0
US,91,35.0
US,91,36.0
US,91,32.0
US,91,29.0
France,91,
US,91,25.0
US,91,55.0
US,91,45.0
France,91,150.0
France,91,50.0
Israel,89,45.0
France,89,
France,89,250.0
Italy,89,45.0
US,89,60.0
France,89,
US,89,22.0
US,89,16.0
Italy,89,18.0
Italy,89,20.0
US,89,24.0
Spain,89,17.0
US,89,56.0
US,89,15.0
Spain,89,26.0
France,89,41.0
France,89,57.0
Spain,89,16.0
US,89,32.0
France,89,80.0
Greece,89,16.0
Spain,89,25.0
France,89,28.0
Greece,89,25.0
France,89,48.0
France,86,21.0
Germany,86,16.0
France,86,30.0
France,86,24.0
Italy,86,30.0
France,86,29.0
Spain,86,16.0
Argentina,86,23.0
France,86,20.0
US,86,32.0
Portugal,86,
France,86,72.0
US,86,38.0
Portugal,86,18.0
US,86,40.0
France,86,18.0
Portugal,86,16.0
Italy,86,47.0
US,89,15.0
France,89,20.0
Italy,89,85.0
Italy,89,
Argentina,89,50.0
Italy,89,48.0
Bulgaria,88,10.0
US,88,17.0
Italy,88,60.0
US,88,42.0
US,88,12.0
Portugal,88,13.0
US,88,20.0
Italy,88,90.0
France,88,
Italy,88,28.0
Spain,88,30.0
US,88,40.0
US,88,21.0
Argentina,87,15.0
US,87,15.0
Italy,87,
France,87,24.0
Italy,87,23.0
US,87,17.0
US,87,28.0
US,87,27.0
Italy,87,25.0
Australia,87,18.0
Italy,87,21.0
US,87,25.0
US,87,24.0
Italy,87,23.0
Italy,87,25.0
Australia,87,14.0
Italy,87,40.0
Italy,86,33.0
US,92,60.0
Italy,92,45.0
Italy,92,82.0
France,92,
US,92,40.0
US,92,75.0
Italy,92,95.0
US,92,55.0
Italy,92,
Italy,92,
Italy,92,
France,92,
Italy,92,93.0
Italy,92,75.0
US,92,55.0
Italy,92,39.0
Italy,92,62.0
US,92,62.0
Italy,92,
Italy,92,80.0
Italy,92,75.0
France,92,
Italy,92,70.0
US,92,35.0
US,92,75.0
US,92,48.0
France,84,10.0
Italy,84,10.0
France,84,16.0
France,84,7.0
Austria,84,7.0
US,84,25.0
US,84,15.0
US,84,22.0
France,84,
France,84,11.0
France,84,11.0
Chile,84,8.0
US,84,16.0
France,84,20.0
Austria,84,14.0
Germany,84,14.0
Italy,84,21.0
Italy,84,14.0
US,84,27.0
US,84,20.0
US,84,14.0
Germany,84,21.0
US,84,30.0
Italy,85,18.0
US,85,45.0
Uruguay,85,14.0
Portugal,85,
Australia,85,
Portugal,85,15.0
US,85,36.0
France,85,20.0
France,85,17.0
France,85,11.0
France,85,25.0
France,85,11.0
France,85,40.0
France,85,10.0
France,85,13.0
Portugal,85,13.0
US,85,28.0
Portugal,85,10.0
Israel,85,18.0
Romania,85,8.0
Italy,85,16.0
US,85,8.0
Portugal,85,12.0
Brazil,85,
Australia,85,28.0
France,85,10.0
Chile,85,10.0
Portugal,85,16.0
France,85,20.0
Uruguay,84,16.0
France,85,10.0
Spain,85,24.0
Chile,85,13.0
US,85,40.0
France,85,20.0
US,85,20.0
US,85,20.0
Chile,85,8.0
Spain,85,14.0
France,85,28.0
France,85,16.0
France,85,12.0
France,85,12.0
France,85,10.0
US,85,40.0
France,85,16.0
Chile,85,13.0
Chile,84,46.0
France,84,
France,84,40.0
Chile,84,
France,84,15.0
Spain,84,15.0
US,84,12.0
US,84,16.0
France,84,15.0
France,84,12.0
US,84,25.0
US,84,12.0
US,84,23.0
Argentina,83,8.0
Argentina,83,11.0
Argentina,83,13.0
France,83,11.0
France,83,15.0
France,83,17.0
France,83,15.0
France,83,22.0
Argentina,83,25.0
France,83,13.0
Argentina,83,15.0
US,83,38.0
Spain,83,10.0
France,83,
US,83,30.0
France,83,19.0
France,83,15.0
France,83,15.0
Argentina,83,12.0
Argentina,83,13.0
Argentina,83,25.0
Argentina,83,12.0
Spain,83,9.0
France,83,12.0
US,87,30.0
Spain,87,28.0
Italy,87,21.0
US,87,48.0
US,87,50.0
Italy,87,20.0
Italy,87,20.0
France,87,12.0
France,87,20.0
France,87,15.0
US,87,34.0
France,87,12.0
France,87,
US,87,20.0
US,87,40.0
US,87,28.0
US,87,45.0
US,87,60.0
US,87,60.0
Italy,87,
Spain,87,14.0
France,87,13.0
US,87,45.0
Italy,87,15.0
US,87,21.0
US,87,15.0
US,87,36.0
US,87,52.0
France,87,18.0
US,87,40.0
Italy,97,325.0
France,96,685.0
France,96,105.0
Italy,96,80.0
France,96,175.0
US,95,50.0
US,95,45.0
Austria,95,35.0
France,95,550.0
Italy,95,150.0
Italy,95,62.0
Austria,95,75.0
Italy,95,200.0
Italy,95,110.0
Austria,95,75.0
Italy,95,105.0
France,95,65.0
France,95,600.0
Austria,95,80.0
Italy,94,240.0
Austria,94,55.0
Austria,94,28.0
Austria,94,45.0
Austria,94,35.0
Austria,94,38.0
Austria,94,
France,93,
US,92,38.0
Austria,92,
US,92,20.0
US,92,22.0
US,92,28.0
France,92,
US,92,35.0
France,92,34.0
US,92,46.0
Italy,92,40.0
Spain,92,49.0
US,92,60.0
France,92,130.0
US,92,110.0
US,92,25.0
France,92,40.0
US,92,54.0
US,92,19.0
US,92,80.0
Austria,92,
Italy,92,79.0
US,92,20.0
US,92,28.0
US,92,80.0
US,92,80.0
Spain,92,60.0
US,92,75.0
US,92,60.0
France,92,24.0
Argentina,88,20.0
Chile,88,12.0
US,88,18.0
Georgia,88,12.0
New Zealand,88,25.0
Argentina,88,20.0
Argentina,87,30.0
France,87,22.0
France,87,26.0
Moldova,87,10.0
US,87,13.0
US,87,40.0
US,87,14.0
France,87,18.0
Italy,87,52.0
Argentina,87,20.0
US,87,36.0
US,87,34.0
France,87,18.0
France,87,19.0
France,87,25.0
France,87,20.0
US,87,30.0
US,87,30.0
France,87,26.0
New Zealand,87,
US,87,60.0
US,87,50.0
US,87,40.0
US,87,64.0
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
France,93,
Italy,89,54.0
US,89,52.0
Italy,89,42.0
Italy,89,17.0
Italy,89,45.0
Spain,89,32.0
Italy,89,
US,89,17.0
Italy,89,38.0
US,89,45.0
Australia,89,23.0
Italy,89,18.0
US,89,60.0
Italy,89,35.0
US,89,13.0
Italy,89,
Italy,89,32.0
Italy,89,
US,89,26.0
Italy,89,52.0
France,89,17.0
Italy,89,25.0
Italy,89,40.0
Australia,89,18.0
Spain,89,23.0
US,89,32.0
Italy,89,32.0
Italy,89,60.0
Italy,89,
Romania,89,20.0
US,89,24.0
France,89,120.0
France,89,55.0
South Africa,89,15.0
Croatia,89,65.0
Italy,89,50.0
Italy,89,
South Africa,89,15.0
US,89,26.0
US,89,48.0
Spain,89,20.0
Australia,89,14.0
Italy,89,40.0
Italy,89,80.0
South Africa,89,18.0
Spain,89,19.0
Italy,89,90.0
Italy,89,20.0
South Africa,89,19.0
France,89,21.0
US,89,12.0
US,89,70.0
South Africa,89,15.0
Italy,89,50.0
Italy,89,15.0
Argentina,89,35.0
Italy,89,50.0
US,89,25.0
Italy,89,40.0
South Africa,86,25.0
US,86,35.0
US,86,32.0
Italy,86,13.0
US,86,25.0
Argentina,86,15.0
Italy,86,15.0
Italy,86,28.0
Italy,86,30.0
France,86,35.0
US,86,12.0
Argentina,86,12.0
Argentina,86,18.0
Italy,86,25.0
US,86,18.0
US,86,32.0
Spain,86,15.0
US,86,40.0
Argentina,86,13.0
US,86,25.0
US,86,70.0
France,87,12.0
Italy,87,15.0
US,87,36.0
US,87,14.0
US,87,29.0
Italy,87,29.0
US,87,22.0
France,87,15.0
Portugal,87,12.0
Portugal,87,9.0
Portugal,87,40.0
Portugal,87,10.0
Spain,87,70.0
US,87,28.0
US,87,32.0
Chile,87,40.0
US,87,17.0
US,87,54.0
Australia,87,17.0
US,87,55.0
US,87,38.0
US,87,13.0
Italy,87,22.0
France,87,16.0
Italy,87,25.0
Italy,87,28.0
US,87,50.0
Australia,87,13.0
Italy,87,12.0
US,87,38.0
Chile,85,8.0
Chile,85,12.0
US,85,30.0
US,85,16.0
US,85,20.0
Italy,85,22.0
Chile,85,9.0
Chile,85,12.0
Italy,85,
Italy,85,
Italy,85,17.0
US,85,18.0
Chile,85,20.0
Italy,85,
Chile,85,7.0
US,84,20.0
US,86,30.0
US,86,36.0
France,86,12.0
South Africa,86,15.0
South Africa,86,19.0
Italy,86,15.0
Argentina,86,45.0
Argentina,86,20.0
US,86,16.0
Argentina,86,14.0
South Africa,86,12.0
US,86,40.0
Italy,86,13.0
Argentina,86,11.0
Portugal,86,19.0
Italy,86,12.0
Italy,86,
US,86,14.0
US,86,18.0
US,86,18.0
US,86,35.0
Argentina,86,19.0
France,86,18.0
Portugal,86,13.0
Italy,86,
Italy,86,
US,86,13.0
Spain,86,11.0
Spain,86,10.0
Italy,86,12.0
Spain,86,15.0
France,86,
France,86,
US,86,45.0
Italy,86,130.0
Spain,86,35.0
Spain,86,35.0
US,86,30.0
Spain,86,13.0
US,86,20.0
US,86,9.0
France,86,
US,86,59.0
Spain,86,15.0
France,86,25.0
France,86,
US,86,35.0
Chile,86,10.0
US,86,25.0
France,85,16.0
France,85,30.0
US,85,12.0
Italy,85,
Chile,85,
Chile,85,
US,91,25.0
Austria,91,42.0
France,91,
France,91,
France,91,
France,91,
France,91,
France,91,
Italy,91,
France,91,
France,91,
France,91,
France,91,
France,91,
US,91,55.0
US,91,55.0
France,91,
France,91,
France,91,
France,91,
France,91,
US,91,36.0
US,91,30.0
US,91,40.0
US,91,18.0
Argentina,91,12.0
Italy,91,50.0
US,91,28.0
US,91,65.0
US,91,20.0
US,91,32.0
France,91,120.0
Italy,91,45.0
Argentina,91,25.0
Canada,91,20.0
France,91,59.0
France,91,
France,91,
Canada,91,33.0
US,91,65.0
US,91,54.0
Italy,91,50.0
US,91,44.0
New Zealand,91,39.0
France,91,
Argentina,90,19.0
US,88,35.0
Italy,88,60.0
Italy,88,35.0
US,88,25.0
France,88,25.0
New Zealand,88,79.0
US,88,20.0
US,88,29.0
US,88,54.0
New Zealand,88,14.0
Italy,88,
Italy,88,30.0
Italy,88,28.0
US,88,25.0
US,88,25.0
US,88,25.0
Italy,88,26.0
Chile,88,40.0
Chile,88,35.0
US,88,29.0
US,88,12.0
Italy,88,21.0
Italy,88,33.0
France,88,25.0
Italy,88,23.0
Italy,88,
Italy,88,14.0
US,88,26.0
US,88,26.0
US,88,72.0
Australia,93,119.0
Portugal,93,28.0
Italy,93,60.0
Germany,93,38.0
Germany,93,38.0
US,93,45.0
US,93,75.0
Germany,93,25.0
US,93,39.0
US,92,98.0
France,92,25.0
Germany,92,34.0
Australia,92,200.0
US,92,160.0
Italy,92,250.0
US,92,65.0
US,92,35.0
US,92,60.0
US,92,80.0
France,92,26.0
US,92,35.0
Germany,92,66.0
Germany,92,38.0
US,92,60.0
Italy,92,55.0
US,92,40.0
Chile,92,150.0
US,92,39.0
US,92,48.0
Chile,87,15.0
US,87,15.0
Spain,87,14.0
France,87,20.0
Italy,87,19.0
US,87,30.0
France,87,23.0
Italy,87,18.0
France,87,50.0
France,87,23.0
France,87,16.0
Italy,87,
Italy,87,20.0
US,87,34.0
France,87,65.0
France,87,19.0
France,87,15.0
France,87,38.0
US,87,24.0
Spain,87,75.0
Chile,87,20.0
France,87,
Spain,87,20.0
US,87,14.0
France,87,17.0
US,87,15.0
Spain,87,12.0
US,87,12.0
France,87,19.0
US,87,26.0
Italy,92,40.0
US,92,50.0
Italy,92,
France,92,
France,92,
Italy,92,90.0
Italy,92,71.0
US,92,54.0
US,92,18.0
France,92,35.0
France,92,32.0
Italy,92,50.0
France,92,70.0
Italy,92,50.0
Italy,92,90.0
US,92,45.0
US,92,60.0
France,92,
France,92,25.0
Italy,92,155.0
France,92,95.0
US,92,37.0
US,92,32.0
Italy,92,88.0
Italy,92,35.0
US,92,40.0
US,92,26.0
US,92,27.0
US,92,50.0
US,92,50.0
Spain,88,11.0
US,88,35.0
US,88,50.0
US,88,46.0
Italy,88,21.0
US,88,18.0
US,88,27.0
Austria,88,
Spain,88,10.0
US,88,11.0
Italy,88,
Spain,88,27.0
Italy,87,30.0
Australia,87,18.0
Spain,87,9.0
Australia,87,11.0
US,87,35.0
US,87,36.0
US,87,70.0
US,87,20.0
Italy,87,18.0
Chile,87,11.0
Italy,87,12.0
US,87,28.0
US,87,12.0
Italy,87,35.0
Italy,87,17.0
US,87,25.0
US,87,46.0
US,87,21.0
US,87,50.0
US,87,50.0
US,87,15.0
US,87,38.0
US,87,40.0
Australia,87,35.0
Italy,87,
Italy,87,
US,87,50.0
US,87,30.0
France,87,20.0
Italy,87,19.0
US,91,28.0
US,91,28.0
South Africa,91,39.0
South Africa,91,30.0
South Africa,91,95.0
Italy,91,40.0
France,91,25.0
US,91,23.0
US,91,23.0
South Africa,91,25.0
US,91,25.0
US,91,35.0
Spain,91,30.0
US,91,55.0
US,91,25.0
US,91,25.0
US,91,52.0
US,91,29.0
US,91,40.0
France,91,70.0
France,91,20.0
France,91,25.0
Argentina,91,27.0
Italy,91,50.0
Argentina,91,30.0
South Africa,91,30.0
US,91,22.0
Italy,91,29.0
US,91,22.0
France,91,38.0
US,93,150.0
US,93,90.0
US,93,18.0
Portugal,93,
US,93,48.0
US,93,108.0
Germany,93,144.0
Germany,93,143.0
Germany,93,55.0
US,93,55.0
US,93,54.0
Spain,93,20.0
US,93,75.0
US,93,54.0
Germany,93,48.0
Spain,93,29.0
US,92,58.0
US,92,30.0
US,92,30.0
Austria,89,25.0
Portugal,89,
Italy,89,30.0
Austria,89,24.0
US,89,21.0
Germany,89,31.0
US,89,52.0
US,89,24.0
Austria,89,
Austria,89,16.0
US,89,14.0
France,89,11.0
US,89,25.0
US,89,25.0
Italy,89,20.0
Austria,89,19.0
Chile,89,20.0
Germany,89,25.0
Austria,89,22.0
US,89,38.0
US,89,42.0
Italy,89,30.0
Austria,89,16.0
Portugal,89,
Germany,89,17.0
Germany,89,19.0
Portugal,89,28.0
US,88,12.0
Italy,88,
France,88,20.0
Spain,88,15.0
Austria,88,
US,88,38.0
US,88,58.0
US,88,38.0
US,88,13.0
US,88,16.0
US,88,30.0
Italy,88,30.0
France,88,55.0
US,88,40.0
France,88,60.0
Italy,88,18.0
US,88,20.0
US,88,18.0
France,88,62.0
US,88,12.0
France,88,92.0
US,88,25.0
Spain,85,36.0
US,85,15.0
Spain,85,75.0
US,85,14.0
US,85,15.0
US,85,39.0
Spain,85,21.0
US,85,45.0
US,85,38.0
Canada,85,25.0
Spain,85,12.0
US,85,12.0
Portugal,85,7.0
US,85,15.0
Portugal,85,15.0
Portugal,85,22.0
US,85,20.0
US,85,18.0
Portugal,85,11.0
Spain,85,15.0
Israel,85,
Australia,85,10.0
US,85,25.0
Spain,85,10.0
Spain,85,14.0
Spain,85,36.0
Italy,85,16.0
Italy,85,14.0
Italy,84,14.0
Italy,84,10.0
Italy,84,15.0
Italy,83,14.0
Italy,83,21.0
US,96,135.0
US,96,80.0
France,96,304.0
France,96,510.0
Italy,96,80.0
US,95,60.0
France,95,370.0
France,95,440.0
US,95,49.0
France,95,360.0
France,95,304.0
Italy,95,135.0
US,95,45.0
US,95,45.0
Italy,95,65.0
US,85,12.0
US,85,45.0
US,85,25.0
Italy,84,15.0
US,84,12.0
US,84,20.0
US,84,25.0
US,84,13.0
US,84,38.0
France,84,17.0
France,84,13.0
US,84,13.0
US,84,45.0
Spain,84,8.0
US,84,35.0
US,84,20.0
Argentina,84,15.0
Spain,84,11.0
Spain,84,54.0
US,84,32.0
Spain,84,10.0
Argentina,84,10.0
US,84,36.0
US,84,15.0
Argentina,84,25.0
Argentina,84,13.0
US,84,10.0
US,84,7.0
US,84,10.0
France,92,
Australia,92,85.0
Spain,92,27.0
Italy,92,35.0
Australia,92,130.0
US,92,45.0
US,92,85.0
US,92,24.0
US,91,48.0
Spain,91,25.0
US,91,35.0
US,91,18.0
US,82,40.0
US,82,24.0
US,82,28.0
US,82,19.0
US,82,32.0
Spain,82,10.0
Spain,82,10.0
US,82,47.0
US,82,15.0
US,82,34.0
Spain,82,13.0
US,81,11.0
Spain,81,25.0
Australia,81,10.0
US,81,12.0
US,81,8.0
Australia,81,12.0
France,89,
US,89,37.0
Italy,89,35.0
US,89,14.0
Argentina,89,12.0
Switzerland,89,160.0
France,89,25.0
US,89,25.0
Argentina,89,17.0
US,89,20.0
Portugal,89,10.0
Australia,89,17.0
US,89,29.0
France,89,20.0
US,89,35.0
Slovenia,89,39.0
US,89,20.0
Portugal,89,25.0
Italy,89,15.0
Italy,89,16.0
Portugal,89,24.0
US,89,39.0
Argentina,89,120.0
US,89,18.0
Italy,89,14.0
Portugal,89,19.0
Italy,89,
Italy,89,55.0
Lebanon,89,25.0
Bulgaria,89,15.0
US,82,15.0
US,82,13.0
US,82,12.0
US,82,15.0
US,82,13.0
France,82,
US,81,9.0
US,81,12.0
US,81,7.0
Spain,81,14.0
Argentina,81,9.0
Chile,81,15.0
US,81,20.0
Chile,81,15.0
Argentina,81,17.0
US,81,12.0
US,81,10.0
US,81,12.0
US,81,13.0
US,81,11.0
US,81,12.0
US,80,30.0
US,80,12.0
Argentina,80,10.0
Chile,80,18.0
US,80,11.0
US,80,10.0
Argentina,80,9.0
Argentina,86,28.0
Portugal,86,
US,86,13.0
US,86,38.0
US,86,36.0
France,86,20.0
Argentina,86,13.0
US,86,32.0
US,86,48.0
Portugal,86,25.0
US,86,35.0
US,86,10.0
US,86,40.0
France,86,16.0
Italy,86,18.0
Italy,86,
Italy,86,
US,86,35.0
Portugal,86,
US,86,10.0
Italy,86,
Chile,86,12.0
Argentina,86,12.0
Chile,86,11.0
US,92,45.0
US,92,75.0
US,92,25.0
US,92,28.0
US,92,35.0
US,92,80.0
US,92,38.0
US,92,20.0
US,92,40.0
France,92,75.0
US,92,32.0
Italy,92,80.0
US,92,34.0
US,92,25.0
US,92,38.0
US,92,26.0
US,92,90.0
US,92,34.0
US,92,39.0
US,92,42.0
Portugal,92,19.0
France,92,
Spain,92,32.0
