country,points,price,province
Portugal,89,,Dão
US,89,34.0,Washington
US,89,25.0,Washington
US,89,48.0,Washington
US,89,20.0,California
France,89,18.0,Alsace
US,89,40.0,New York
Greece,89,14.0,Peloponnese
Portugal,89,22.0,Alentejano
US,89,20.0,New York
US,89,15.0,New York
US,89,30.0,California
Chile,89,38.0,Casablanca Valley
France,89,17.0,Alsace
Greece,89,19.0,Greece
Chile,89,21.0,San Antonio
France,89,15.0,Alsace
US,89,40.0,New York
US,89,28.0,Washington
US,89,40.0,California
US,89,18.0,California
US,89,35.0,Washington
US,89,45.0,Washington
US,89,23.0,Washington
France,89,,Bordeaux
France,89,,Bordeaux
France,89,,Bordeaux
Italy,89,50.0,Southern Italy
Italy,89,19.0,Sicily & Sardinia
Germany,89,23.0,Mosel-Saar-Ruwer
France,89,38.0,Languedoc-Roussillon
France,89,17.0,Languedoc-Roussillon
South Africa,89,20.0,Paarl
Chile,89,13.0,Casablanca Valley
US,89,30.0,Washington
Chile,89,25.0,San Antonio
France,89,16.0,Bordeaux
France,89,,Bordeaux
France,89,22.0,Languedoc-Roussillon
France,89,,Bordeaux
France,89,16.0,Bordeaux
US,89,29.0,Washington
Italy,89,39.0,Northeastern Italy
Italy,89,,Tuscany
New Zealand,89,25.0,Marlborough
US,89,26.0,Washington
US,89,28.0,Washington
Germany,89,39.0,Mosel-Saar-Ruwer
Germany,89,24.0,Mosel-Saar-Ruwer
Austria,89,47.0,Burgenland
US,89,18.0,Washington
Italy,89,,Northeastern Italy
US,89,45.0,Washington
US,89,34.0,California
France,86,67.0,Champagne
Portugal,86,10.0,Beira Interior
US,86,17.0,California
France,86,,Beaujolais
US,86,16.0,California
Spain,86,25.0,Northern Spain
US,86,17.0,California
US,86,20.0,California
France,86,22.0,Beaujolais
France,86,29.0,Beaujolais
Spain,86,18.0,Levante
Australia,86,17.0,Victoria
France,86,,Beaujolais
France,86,,Beaujolais
France,86,20.0,Beaujolais
Italy,86,10.0,Veneto
Italy,86,30.0,Italy Other
Spain,86,30.0,Levante
US,86,34.0,California
US,86,16.0,California
Argentina,86,14.0,Mendoza Province
US,86,17.0,California
US,86,29.0,California
US,86,18.0,California
US,86,24.0,California
France,86,20.0,Alsace
US,86,14.0,California
France,86,,Champagne
Portugal,86,15.0,Lisboa
Italy,86,15.0,Veneto
Portugal,87,12.0,Bairrada
Portugal,87,16.0,Dão
Chile,87,14.0,Leyda Valley
France,87,18.0,Provence
France,87,13.0,Southwest France
Chile,87,11.0,Maipo Valley
Spain,87,8.0,Northern Spain
US,87,11.0,California
US,87,,California
France,87,15.0,Alsace
US,87,14.0,New York
France,87,28.0,Languedoc-Roussillon
France,87,20.0,Alsace
Italy,87,18.0,Tuscany
US,87,12.0,California
Chile,87,22.0,Leyda Valley
France,87,23.0,Alsace
France,87,23.0,Beaujolais
Greece,87,14.0,Drama
France,87,15.0,Beaujolais
France,87,15.0,Beaujolais
France,87,15.0,Alsace
France,87,16.0,Alsace
France,87,15.0,Beaujolais
France,87,18.0,Beaujolais
Spain,87,10.0,Catalonia
US,87,15.0,New York
US,87,18.0,New York
Italy,87,26.0,Tuscany
US,87,35.0,New York
Italy,87,30.0,Piedmont
Spain,87,13.0,Northern Spain
US,87,25.0,Washington
Italy,87,18.0,Piedmont
France,87,15.0,Burgundy
US,87,36.0,Washington
US,87,30.0,Washington
France,87,45.0,Burgundy
US,87,13.0,California
US,87,40.0,Washington
US,87,39.0,California
France,87,,Burgundy
US,87,25.0,California
France,87,15.0,Burgundy
Italy,87,50.0,Piedmont
Italy,87,15.0,Piedmont
US,87,13.0,California
US,87,14.0,California
US,87,28.0,Washington
Italy,87,,Piedmont
Spain,87,50.0,Catalonia
France,87,17.0,Beaujolais
US,87,28.0,California
US,87,30.0,Washington
US,87,28.0,California
US,87,25.0,Washington
France,87,120.0,Burgundy
France,87,50.0,Burgundy
France,87,11.0,Languedoc-Roussillon
Chile,87,18.0,Leyda Valley
US,87,60.0,Oregon
Italy,87,16.0,Northeastern Italy
US,87,16.0,Oregon
US,87,28.0,California
Germany,87,10.0,Mosel
Italy,87,20.0,Northeastern Italy
Italy,87,10.0,Central Italy
Argentina,87,20.0,Mendoza Province
US,87,16.0,Oregon
Italy,87,18.0,Northeastern Italy
Italy,87,16.0,Central Italy
Italy,87,20.0,Piedmont
South Africa,87,14.0,Western Cape
Argentina,87,16.0,Other
Italy,87,18.0,Central Italy
Italy,87,18.0,Northeastern Italy
Argentina,87,12.0,Mendoza Province
South Africa,87,19.0,Western Cape
Italy,87,20.0,Northeastern Italy
Italy,87,20.0,Northeastern Italy
Italy,87,20.0,Northwestern Italy
US,87,16.0,California
US,87,15.0,Oregon
France,87,,Southwest France
Italy,87,22.0,Northeastern Italy
Italy,87,,Central Italy
US,92,39.0,Oregon
US,92,50.0,California
US,92,63.0,California
Portugal,92,16.0,Dão
Portugal,92,65.0,Lisboa
Portugal,92,41.0,Douro
Portugal,92,70.0,Port
Spain,92,45.0,Catalonia
France,92,35.0,Loire Valley
Italy,92,25.0,Northeastern Italy
Germany,92,30.0,Mosel
US,92,65.0,California
US,92,55.0,California
US,92,95.0,California
France,92,,Loire Valley
US,92,65.0,California
Germany,92,26.0,Rheingau
US,92,28.0,California
US,92,37.0,California
Germany,92,32.0,Mosel
US,92,54.0,California
Australia,92,42.0,Victoria
Portugal,92,25.0,Lisboa
France,92,17.0,Loire Valley
Portugal,92,20.0,Lisboa
France,92,19.0,Loire Valley
France,92,,Loire Valley
US,92,54.0,California
Italy,92,29.0,Lombardy
Portugal,92,26.0,Lisboa
Argentina,85,35.0,Mendoza Province
Spain,85,18.0,Catalonia
US,85,22.0,California
US,85,22.0,Oregon
Spain,85,15.0,Galicia
France,85,11.0,Bordeaux
Italy,85,20.0,Central Italy
Argentina,85,50.0,Mendoza Province
US,85,12.0,California
US,85,32.0,California
US,85,14.0,Oregon
US,84,12.0,California
France,84,16.0,Bordeaux
US,84,23.0,California
Italy,84,10.0,Central Italy
Italy,84,10.0,Central Italy
France,84,12.0,Bordeaux
Argentina,84,15.0,Mendoza Province
Argentina,84,13.0,Other
France,84,19.0,Rhône Valley
Argentina,84,10.0,Mendoza Province
Argentina,84,13.0,Mendoza Province
Argentina,84,10.0,Mendoza Province
France,88,28.0,Burgundy
Italy,88,22.0,Northeastern Italy
Portugal,88,,Lisboa
US,88,42.0,California
US,88,60.0,California
US,88,34.0,California
France,88,,Southwest France
US,88,23.0,California
Italy,88,20.0,Lombardy
Italy,88,17.0,Lombardy
US,88,30.0,California
Italy,87,17.0,Veneto
Italy,87,9.0,Northeastern Italy
US,87,16.0,California
US,87,23.0,California
Italy,87,48.0,Northeastern Italy
Italy,87,13.0,Veneto
Italy,87,18.0,Northeastern Italy
Portugal,87,,Vinho Verde
France,87,,Burgundy
France,87,,Southwest France
US,87,45.0,California
US,87,65.0,California
Italy,87,26.0,Lombardy
Chile,87,18.0,San Clemente
France,94,90.0,Burgundy
Argentina,94,50.0,Mendoza Province
France,94,,Rhône Valley
France,94,66.0,Rhône Valley
France,94,132.0,Burgundy
France,94,,Burgundy
Italy,94,103.0,Piedmont
US,94,75.0,California
US,94,175.0,California
France,94,305.0,Burgundy
US,94,150.0,California
Portugal,94,25.0,Alentejano
US,94,70.0,California
US,94,70.0,California
Portugal,94,68.0,Dão
US,94,100.0,California
US,94,125.0,California
Portugal,94,55.0,Beira Interior
France,94,129.0,Burgundy
France,94,95.0,Burgundy
France,94,,Burgundy
France,94,62.0,Burgundy
Italy,94,106.0,Piedmont
US,94,100.0,California
US,94,47.0,California
Italy,94,96.0,Piedmont
US,94,145.0,California
Argentina,94,90.0,Mendoza Province
France,92,30.0,Beaujolais
Australia,92,17.0,South Australia
US,92,74.0,Washington
US,92,40.0,Washington
US,92,100.0,California
France,92,,Bordeaux
France,92,,Bordeaux
France,92,29.0,Bordeaux
France,92,,Bordeaux
France,92,25.0,Bordeaux
France,92,,Bordeaux
US,92,50.0,California
France,92,25.0,Beaujolais
Portugal,92,54.0,Douro
Portugal,92,,Douro
Portugal,92,45.0,Lisboa
Portugal,92,60.0,Douro
US,92,55.0,Oregon
US,92,55.0,Washington
US,92,45.0,Washington
US,92,35.0,Washington
Australia,92,45.0,South Australia
Australia,92,28.0,South Australia
US,92,55.0,California
Australia,92,27.0,South Australia
US,92,60.0,Washington
US,92,28.0,Washington
US,92,22.0,California
US,92,52.0,California
US,92,40.0,California
France,85,16.0,Southwest France
US,85,28.0,Oregon
US,85,18.0,California
Italy,85,15.0,Tuscany
US,85,38.0,Oregon
Germany,85,9.0,Rheinhessen
Chile,85,14.0,Colchagua Valley
Australia,85,20.0,South Australia
Chile,85,11.0,Maule Valley
Portugal,85,9.0,Alentejano
Portugal,85,15.0,Alentejo
US,85,28.0,Oregon
US,85,10.0,Oregon
Italy,85,60.0,Tuscany
US,85,45.0,California
Portugal,85,14.0,Alentejano
Portugal,85,9.0,Tejo
Portugal,85,17.0,Vinho Verde
Portugal,85,9.0,Douro
Spain,84,15.0,Central Spain
Portugal,84,12.0,Alentejano
US,84,85.0,California
France,84,18.0,Southwest France
Portugal,84,7.0,Tejo
US,84,75.0,California
Spain,84,14.0,Northern Spain
Australia,84,14.0,Australia Other
Spain,84,15.0,Catalonia
Portugal,84,10.0,Tejo
Chile,84,9.0,Maipo Valley
US,86,20.0,California
Italy,86,25.0,Northeastern Italy
Italy,86,10.0,Northeastern Italy
US,86,25.0,Oregon
US,86,12.0,California
Italy,86,,Northeastern Italy
Italy,86,18.0,Northeastern Italy
Chile,86,14.0,Colchagua Valley
Italy,86,,Northeastern Italy
France,86,13.0,Provence
US,86,16.0,California
Italy,86,,Veneto
US,86,40.0,California
Italy,86,25.0,Northeastern Italy
US,86,22.0,California
France,86,20.0,Provence
US,86,18.0,California
US,86,16.0,California
France,86,,Provence
France,86,13.0,Provence
US,86,23.0,California
South Africa,86,30.0,Stellenbosch
US,86,20.0,California
Italy,86,14.0,Piedmont
France,86,10.0,Bordeaux
US,86,26.0,California
US,86,26.0,California
US,86,15.0,California
US,86,19.0,California
Canada,86,18.0,Ontario
France,86,18.0,Rhône Valley
France,86,35.0,Bordeaux
US,85,18.0,California
US,85,16.0,California
US,85,18.0,California
US,85,18.0,California
US,85,22.0,California
US,85,16.0,California
South Africa,85,14.0,Stellenbosch
US,85,15.0,California
France,85,11.0,Bordeaux
US,85,18.0,California
South Africa,85,14.0,Paarl
US,85,18.0,California
US,85,22.0,California
US,85,15.0,California
US,85,25.0,California
US,85,8.0,California
US,85,8.0,California
US,85,15.0,California
France,88,22.0,Rhône Valley
US,88,29.0,California
US,88,32.0,California
Argentina,88,25.0,Mendoza Province
US,88,50.0,Oregon
Italy,88,14.0,Central Italy
US,88,15.0,California
Spain,88,16.0,Northern Spain
Argentina,88,11.0,Mendoza Province
US,88,24.0,California
Germany,88,12.0,Mosel
US,88,25.0,California
Italy,88,36.0,Northeastern Italy
US,88,28.0,California
US,88,15.0,California
US,88,36.0,California
Italy,88,39.0,Central Italy
Spain,88,15.0,Galicia
US,88,49.0,California
US,88,18.0,California
Germany,88,14.0,Rheinhessen
Spain,88,9.0,Northern Spain
US,88,13.0,Oregon
US,88,30.0,California
Germany,88,20.0,Mosel
France,85,35.0,Bordeaux
France,85,60.0,Bordeaux
France,85,,Bordeaux
Italy,85,23.0,Central Italy
Chile,85,10.0,Cachapoal Valley
US,85,26.0,California
Austria,85,,Weinland Österreich
Italy,85,13.0,Central Italy
US,85,20.0,Oregon
Austria,85,,Weinland Österreich
US,85,30.0,California
US,85,25.0,California
US,85,22.0,California
Italy,85,23.0,Central Italy
Italy,85,10.0,Central Italy
Chile,85,15.0,Colchagua Valley
US,85,26.0,California
US,85,14.0,California
France,85,,Provence
Spain,85,12.0,Catalonia
US,85,50.0,Oregon
US,85,15.0,California
France,85,17.0,Bordeaux
France,85,14.0,Bordeaux
France,85,15.0,Bordeaux
Chile,85,13.0,Rapel Valley
US,85,40.0,California
US,85,20.0,Oregon
Germany,85,13.0,Mosel
US,85,15.0,California
Italy,87,19.0,Piedmont
US,87,15.0,California
Italy,87,,Piedmont
US,87,52.0,California
New Zealand,87,15.0,Marlborough
US,87,24.0,California
US,87,40.0,California
Australia,87,20.0,South Australia
Australia,87,20.0,South Australia
South Africa,87,40.0,Western Cape
Italy,87,16.0,Piedmont
Italy,87,17.0,Piedmont
US,87,26.0,California
New Zealand,87,16.0,Marlborough
Chile,87,14.0,Casablanca Valley
US,87,60.0,California
New Zealand,87,14.0,Marlborough
New Zealand,87,12.0,Marlborough
Italy,87,20.0,Piedmont
Italy,87,17.0,Piedmont
Italy,87,16.0,Piedmont
Chile,87,17.0,Casablanca Valley
US,88,30.0,California
US,88,18.0,California
US,88,35.0,Washington
US,88,110.0,California
US,88,24.0,California
France,88,18.0,Loire Valley
US,88,32.0,California
US,88,22.0,California
Italy,88,17.0,Southern Italy
US,88,25.0,Washington
US,88,28.0,Washington
Italy,88,46.0,Southern Italy
Italy,88,19.0,Southern Italy
Italy,88,19.0,Southern Italy
US,88,40.0,Washington
US,88,40.0,California
Italy,88,18.0,Piedmont
Italy,88,20.0,Southern Italy
France,88,31.0,Loire Valley
US,88,32.0,Washington
US,88,39.0,Washington
Australia,88,16.0,South Australia
Australia,88,30.0,Victoria
US,88,19.0,Washington
US,88,35.0,Washington
US,88,26.0,California
Chile,88,19.0,Leyda Valley
US,88,16.0,California
Italy,88,17.0,Southern Italy
US,88,35.0,New York
Argentina,94,50.0,Mendoza Province
France,94,44.0,Provence
US,94,90.0,Oregon
US,94,55.0,California
US,94,65.0,California
US,94,49.0,Oregon
France,94,25.0,Southwest France
France,94,35.0,Southwest France
US,94,62.0,Oregon
France,94,40.0,Southwest France
France,94,100.0,Provence
France,94,70.0,Southwest France
France,94,20.0,Provence
Spain,94,,Northern Spain
US,94,155.0,California
US,94,60.0,California
US,94,60.0,Washington
US,94,62.0,California
US,94,49.0,Oregon
Italy,94,35.0,Northeastern Italy
US,94,90.0,Oregon
US,94,70.0,Oregon
US,94,48.0,Oregon
US,94,95.0,California
US,94,63.0,Oregon
US,94,95.0,California
US,94,80.0,California
US,94,50.0,Washington
Spain,94,68.0,Northern Spain
US,94,105.0,Oregon
US,92,58.0,California
Italy,92,,Piedmont
Italy,92,57.0,Piedmont
Italy,92,,Piedmont
Italy,92,,Piedmont
Italy,92,31.0,Piedmont
Italy,92,44.0,Piedmont
Italy,92,,Piedmont
France,92,125.0,Burgundy
US,92,48.0,Washington
Italy,92,,Piedmont
France,92,85.0,Burgundy
US,92,42.0,California
US,92,45.0,California
US,92,55.0,Washington
Italy,92,,Piedmont
Italy,92,50.0,Piedmont
Italy,92,65.0,Piedmont
US,92,18.0,Washington
US,92,26.0,California
Italy,92,60.0,Piedmont
Italy,92,,Piedmont
US,92,42.0,California
Italy,92,,Piedmont
Italy,92,,Piedmont
France,92,96.0,Burgundy
France,92,,Champagne
Austria,92,48.0,Kremstal
US,92,40.0,California
US,92,40.0,California
Austria,92,35.0,Wachau
US,92,35.0,California
Austria,92,,Wachau
US,92,38.0,California
US,92,49.0,California
Chile,92,75.0,Colchagua Valley
US,92,40.0,California
Austria,92,60.0,Wachau
US,92,45.0,California
France,92,,Bordeaux
US,92,50.0,California
France,92,55.0,Bordeaux
France,92,23.0,Bordeaux
US,92,26.0,California
Austria,92,,Wachau
US,92,65.0,California
US,92,55.0,California
US,92,44.0,California
US,92,75.0,California
US,92,65.0,California
Austria,92,48.0,Wachau
US,90,45.0,Oregon
France,90,25.0,Alsace
US,90,24.0,Oregon
US,90,25.0,California
Chile,90,24.0,Peumo
France,90,80.0,Burgundy
US,90,32.0,California
US,90,26.0,California
Germany,90,17.0,Rheingau
US,90,40.0,California
US,90,35.0,Oregon
US,90,45.0,California
France,90,35.0,Alsace
US,90,18.0,California
Spain,90,17.0,Northern Spain
Italy,90,18.0,Southern Italy
Italy,90,27.0,Sicily & Sardinia
France,90,59.0,Burgundy
Slovenia,90,15.0,Goriska Brda
Italy,90,17.0,Sicily & Sardinia
Italy,90,20.0,Sicily & Sardinia
France,90,,Burgundy
France,90,22.0,Alsace
,90,17.0,
US,90,40.0,Oregon
Chile,90,30.0,Maipo Valley
US,90,30.0,Oregon
US,90,18.0,Oregon
US,90,90.0,California
US,90,70.0,Oregon
US,91,25.0,Washington
Italy,91,45.0,Tuscany
Italy,91,,Tuscany
France,91,20.0,Southwest France
France,91,60.0,Southwest France
US,91,70.0,Washington
US,91,50.0,California
US,91,75.0,California
US,91,47.0,California
US,91,30.0,Washington
Italy,91,60.0,Tuscany
Portugal,91,22.0,Port
Portugal,91,35.0,Port
France,91,40.0,Southwest France
France,91,30.0,Southwest France
South Africa,91,51.0,Durbanville
US,91,27.0,California
Italy,91,85.0,Tuscany
Italy,91,75.0,Tuscany
France,91,26.0,Southwest France
Italy,91,30.0,Tuscany
US,91,48.0,California
US,91,29.0,California
US,91,50.0,Washington
Portugal,91,25.0,Port
US,91,90.0,California
US,91,37.0,Washington
US,90,37.0,California
Argentina,89,22.0,Mendoza Province
France,89,26.0,Loire Valley
US,89,25.0,California
US,89,30.0,California
Argentina,89,14.0,Other
US,89,22.0,Washington
Spain,89,,Northern Spain
Spain,89,,Northern Spain
Spain,89,25.0,Catalonia
US,89,45.0,California
France,89,103.0,Loire Valley
France,89,12.0,Rhône Valley
US,89,50.0,California
Italy,89,16.0,Sicily & Sardinia
France,89,29.0,Rhône Valley
US,89,11.0,Washington
US,89,29.0,Washington
Italy,89,20.0,Southern Italy
Italy,89,45.0,Southern Italy
Spain,89,13.0,Northern Spain
Spain,89,20.0,Northern Spain
France,89,20.0,Rhône Valley
France,89,20.0,Rhône Valley
Spain,89,28.0,Catalonia
France,89,14.0,Rhône Valley
Spain,89,25.0,Northern Spain
Spain,89,35.0,Northern Spain
Italy,88,16.0,Tuscany
Germany,88,26.0,Mosel
US,88,21.0,Oregon
US,88,35.0,California
US,88,125.0,California
Germany,88,10.0,Pfalz
US,88,40.0,California
Chile,88,44.0,Maule Valley
US,88,35.0,Oregon
US,88,10.0,California
France,88,12.0,Southwest France
France,88,16.0,Southwest France
France,88,,Rhône Valley
France,88,12.0,Rhône Valley
Greece,88,12.0,Peloponnese
Spain,88,16.0,Catalonia
US,88,59.0,California
US,88,66.0,California
US,88,22.0,California
Portugal,88,12.0,Alentejano
Portugal,88,8.0,Alentejano
US,88,30.0,California
US,88,28.0,California
Spain,88,25.0,Catalonia
US,88,26.0,California
France,88,16.0,Rhône Valley
US,88,25.0,California
US,88,15.0,California
Chile,88,15.0,Elqui Valley
US,88,25.0,California
Italy,90,35.0,Tuscany
Italy,90,45.0,Tuscany
Italy,90,18.0,Tuscany
France,90,20.0,Provence
France,90,40.0,Provence
New Zealand,90,28.0,Martinborough
France,90,82.0,Burgundy
France,90,105.0,Burgundy
France,90,,Provence
France,90,28.0,Burgundy
France,90,27.0,Burgundy
US,90,35.0,California
US,90,48.0,California
US,90,50.0,California
New Zealand,90,30.0,Marlborough
US,90,32.0,Washington
South Africa,90,30.0,Stellenbosch
Austria,90,24.0,Südsteiermark
France,90,72.0,Burgundy
Italy,90,27.0,Tuscany
US,90,35.0,New York
US,90,38.0,California
US,90,35.0,California
Austria,90,16.0,Kremstal
US,90,35.0,Washington
Italy,90,35.0,Tuscany
US,90,32.0,California
South Africa,90,20.0,Robertson
Italy,90,52.0,Tuscany
Austria,90,15.0,Kremstal
US,85,17.0,Virginia
France,85,12.0,Southwest France
US,85,10.0,California
US,85,27.0,California
US,85,8.0,California
US,85,25.0,California
US,85,22.0,New York
US,85,8.0,California
Spain,85,14.0,Northern Spain
Argentina,85,15.0,Other
US,85,75.0,California
Argentina,85,17.0,Mendoza Province
Argentina,85,12.0,Other
US,85,46.0,Pennsylvania
France,85,9.0,Southwest France
US,85,35.0,California
Argentina,85,12.0,Mendoza Province
US,87,25.0,California
US,87,18.0,California
US,87,30.0,California
Croatia,87,19.0,Istria
US,87,30.0,California
US,87,18.0,California
Bulgaria,87,8.0,Thracian Valley
Chile,87,12.0,Colchagua Valley
US,87,35.0,Washington
France,87,60.0,Burgundy
New Zealand,87,15.0,Marlborough
Italy,87,18.0,Piedmont
Croatia,87,13.0,Podunavlje
Croatia,87,13.0,Istria
France,87,20.0,Burgundy
US,87,49.0,California
US,87,40.0,California
US,86,16.0,California
US,86,9.0,California
US,86,30.0,California
US,86,20.0,California
US,86,13.0,California
US,92,30.0,California
France,92,25.0,Bordeaux
France,92,70.0,Bordeaux
France,92,30.0,Bordeaux
France,92,32.0,Southwest France
France,92,25.0,Southwest France
France,92,25.0,Bordeaux
France,92,21.0,Southwest France
France,92,15.0,Bordeaux
France,92,,France Other
US,92,58.0,California
US,92,45.0,California
Portugal,92,32.0,Dão
US,92,38.0,California
Chile,92,60.0,Curicó Valley
US,92,44.0,California
US,92,44.0,California
Italy,92,108.0,Piedmont
US,92,42.0,California
Portugal,92,30.0,Duriense
US,92,44.0,California
Portugal,92,25.0,Douro
US,92,30.0,California
US,92,,California
Portugal,92,20.0,Bairrada
US,92,38.0,California
US,92,48.0,California
US,92,28.0,California
US,92,32.0,California
US,92,45.0,California
Israel,89,65.0,Galilee
Israel,89,50.0,Galilee
US,89,30.0,New York
US,89,13.0,California
Croatia,89,28.0,Korčula
US,89,60.0,California
US,89,52.0,California
France,89,26.0,Burgundy
Italy,89,23.0,Tuscany
Italy,88,20.0,Tuscany
New Zealand,88,35.0,Marlborough
Italy,88,19.0,Tuscany
US,88,10.0,California
Italy,88,20.0,Tuscany
Israel,88,23.0,Galilee
France,88,30.0,Burgundy
Portugal,88,40.0,Bairrada
Israel,88,33.0,Galilee
US,88,28.0,California
US,88,28.0,Washington
Italy,88,,Tuscany
Italy,88,12.0,Tuscany
US,88,32.0,California
US,88,8.0,Washington
US,88,38.0,California
US,88,26.0,Washington
US,88,25.0,Washington
US,88,35.0,Washington
US,88,33.0,Washington
US,88,48.0,California
Italy,91,75.0,Tuscany
US,91,42.0,Washington
Spain,91,27.0,Catalonia
Portugal,91,29.0,Ribatejo
Italy,91,26.0,Tuscany
Italy,91,33.0,Tuscany
Italy,91,32.0,Tuscany
Italy,91,22.0,Tuscany
France,91,75.0,Bordeaux
France,91,21.0,Languedoc-Roussillon
US,91,32.0,California
Italy,91,30.0,Tuscany
Italy,91,37.0,Tuscany
US,91,24.0,California
Portugal,91,10.0,Moscatel de Setúbal
US,91,30.0,California
Portugal,91,19.0,Alentejano
